Transaction_ID,Date,Day_of_Week,Branch_ID,Branch_Location,Product_ID,Drug_Name,Category,Quantity,Unit_Price_KES,Total_Sale_KES,Payment_Method
4947,2025-11-26,Wednesday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,1,30,30,M-Pesa
4948,2025-11-26,Wednesday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,2,20,40,M-Pesa
4949,2025-11-26,Wednesday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,3,30,90,M-Pesa
4950,2025-11-26,Wednesday,B01,Nairobi CBD,P003,,Antibiotic,1,35,35,M-Pesa
4951,2025-11-26,Wednesday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,1,90,90,Cash
4952,2025-11-26,Wednesday,B02,Embakasi,P007,Metformin 500mg,Diabetes,3,40,120,M-Pesa
4953,2025-11-26,Wednesday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,3,15,45,M-Pesa
4954,2025-11-26,Wednesday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,1,15,15,M-Pesa
4955,2025-11-26,Wednesday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,3,30,101,M-Pesa
4956,2025-11-26,Wednesday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,1,15,15,M-Pesa
4957,2025-11-26,Wednesday,B02,Embakasi,P010,Antacid Tablets,Digestive,3,20,60,
4958,2025-11-26,Wednesday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,1,90,90,M-Pesa
4959,2025-11-26,Wednesday,B02,Embakasi,P008,Insulin,Diabetes,1,450,450,M-Pesa
4960,2025-11-26,Wednesday,B02,,P002,Ibuprofen 200mg,Pain Relief,2,15,30,Cash
4961,2025-11-26,Wednesday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,3,10,30,Insurance
4962,2025-11-26,Wednesday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,3,30,90,M-Pesa
4963,2025-11-26,Wednesday,B02,Embakasi,P008,Insulin,Diabetes,1,450,450,M-Pesa
4964,2025-11-26,Wednesday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
4965,2025-11-26,Wednesday,B02,Embakasi,P007,Metformin 500mg,Diabetes,1,40,40,Cash
4966,2025-11-26,Wednesday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
4967,2025-11-26,Wednesday,B02,Embakasi,P003,,Antibiotic,2,35,70,Insurance
4968,2025-11-26,Wednesday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,1,120,120,Cash
4969,2025-11-26,Wednesday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,3,25,75,Card
4970,2025-11-26,Wednesday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,3,120,360,Card
4971,2025-11-26,Wednesday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,2,15,30,M-Pesa
4972,2025-11-26,Wednesday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,2,90,180,M-Pesa
4973,2025-11-26,Wednesday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,1,120,120,Card
4974,2025-11-26,Wednesday,B02,Embakasi,P008,Insulin,Diabetes,3,450,1350,M-Pesa
4975,2025-11-26,Wednesday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,1,15,15,Cash
4976,2025-11-26,Wednesday,B02,Embakasi,P010,Antacid Tablets,Digestive,2,20,40,
4977,2025-11-26,Wednesday,B02,Embakasi,P007,Metformin 500mg,Diabetes,3,40,120,M-Pesa
4978,2025-11-26,Wednesday,B02,embakasi,P007,Metformin 500mg,Diabetes,3,40,131,M-Pesa
4979,2025-11-26,Wednesday,B02,Embakasi,P008,Insulin,Diabetes,2,450,900,M-Pesa
4980,2025-11-26,Wednesday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
4981,2025-11-26,Wednesday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,1,30,30,M-Pesa
4982,2025-11-26,Wednesday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,3,25,75,M-Pesa
4983,2025-11-26,Wednesday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,2,15,30,M-Pesa
4984,2025-11-26,Wednesday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,3,25,75,Cash
4985,2025-11-27,Thursday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,1,10,10,M-Pesa
4986,2025-11-27,Thursday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,2,30,60,Card
4987,2025-11-27,Thursday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,1,120,120,M-Pesa
4988,2025-11-27,Thursday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,30,Cash
4989,2025-11-27,Thursday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,3,20,60,M-Pesa
4990,2025-11-27,Thursday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,1,15,15,M-Pesa
4991,2025-11-27,Thursday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,3,20,60,M-Pesa
4992,2025-11-27,Thursday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,3,35,105,M-Pesa
4993,2025-11-27,Thursday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,1,90,90,Cash
4994,2025-11-27,Thursday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,1,30,30,M-Pesa
4995,2025-11-27,Thursday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,3,30,90,M-Pesa
4996,2025-11-27,Thursday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,3,25,75,M-Pesa
4997,2025-11-27,Thursday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,3,90,270,
4998,2025-11-27,Thursday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,3,25,75,Cash
4999,2025-11-27,Thursday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,1,15,15,M-Pesa
5000,2025-11-27,Thursday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,1,10,10,M pesa
5001,2025-11-27,Thursday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,3,15,45,M-Pesa
5002,2025-11-27,Thursday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,2,20,40,M pesa
5003,2025-11-27,Thursday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,2,120,240,Cash
5004,2025-11-27,Thursday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,1,35,35,Cash
5005,2025-11-27,Thursday,B01,Nairobi CBD,P003,,Antibiotic,3,35,105,M-Pesa
5006,2025-11-27,Thursday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,3,35,105,Cash
5007,2025-11-27,Thursday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,1,120,120,M-Pesa
5008,2025-11-27,Thursday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,30,Card
5009,2025-11-27,Thursday,B01,Nairobi CBD,P008,Insulin,Diabetes,2,450,911,Card
5010,2025-11-27,Thursday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,2,35,70,M-Pesa
5011,2025-11-27,Thursday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,1,120,120,M pesa
5012,2025-11-27,Thursday,B01,Nairobi CBD,P008,Insulin,Diabetes,2,450,900,Card
5013,2025-11-27,Thursday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,1,90,90,M-Pesa
5014,2025-11-27,Thursday,B01,Nairobi CBD,P008,Insulin,Diabetes,1,450,450,M pesa
5015,2025-11-27,Thursday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,3,40,120,M-Pesa
5016,2025-11-27,Thursday,B01,Nairobi CBD,P008,Insulin,Diabetes,2,450,900,M-Pesa
5017,2025-11-27,Thursday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,1,90,90,M-Pesa
5018,2025-11-27,Thursday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,30,M-Pesa
5019,2025-11-27,Thursday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,2,40,80,M-Pesa
5020,2025-11-27,Thursday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,3,90,270,M-Pesa
5021,2025-11-27,Thursday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,3,90,270,Card
5022,2025-11-27,Thursday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,1,120,120, Cash
5023,2025-11-27,Thursday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,2,30,71,
5024,2025-11-27,Thursday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,1,35,35,Cash
5025,2025-11-27,Thursday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,2,30,60,Cash
5026,2025-11-27,Thursday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,1,10,10,M-Pesa
5027,2025-11-27,Thursday,B02,Embakasi,P007,Metformin 500mg,Diabetes,2,40,80,Card
5028,2025-11-27,Thursday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,2,10,20,M-Pesa
5029,2025-11-27,Thursday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,2,90,180,M-Pesa
5030,2025-11-27,Thursday,B02,Embakasi,P007,Metformin 500mg,Diabetes,2,40,80,Card
5031,2025-11-27,Thursday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,2,120,240,Cash
5032,2025-11-27,Thursday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
5033,2025-11-27,Thursday,B02,Embakasi,P008,Insulin,Diabetes,2,450,900,M-Pesa
5034,2025-11-27,Thursday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,2,15,30,M-Pesa
5035,2025-11-27,Thursday,B02,Embakasi,P007,Metformin 500mg,Diabetes,2,40,80,M-Pesa
5036,2025-11-27,Thursday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,1,30,30,M-Pesa
5037,2025-11-27,Thursday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,3,10,30,Card
5038,2025-11-27,Thursday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,2,10,20,Card
5039,2025-11-27,Thursday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,3,25,75,M-Pesa
5040,2025-11-27,Thursday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
5041,2025-11-27,Thursday,B02,embakasi,P009,Amlodipine 5mg,Hypertension,2,30,60,Card
5042,2025-11-27,Thursday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,1,30,30,M-Pesa
5043,2025-11-27,Thursday,B02,Embakasi,P010,Antacid Tablets,Digestive,1,20,20,Cash
5044,2025-11-27,Thursday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,3,35,105,
5045,2025-11-27,Thursday,B02,Embakasi,P008,Insulin,Diabetes,1,450,450,M-Pesa
5046,2025-11-27,Thursday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,1,10,10,M-Pesa
5047,2025-11-27,Thursday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,3,15,45,
5048,2025-11-27,Thursday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,1,10,10,M-Pesa
5049,2025-11-27,Thursday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
5050,2025-11-27,Thursday,B02,Embakasi,P007,Metformin 500mg,Diabetes,3,40,120,M-Pesa
5051,2025-11-27,Thursday,B02,,P003,Amoxicillin 250mg,Antibiotic,3,35,105,Card
5052,2025-11-28,Friday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,2,90,180,M-Pesa
5053,2025-11-28,Friday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,1,40,40,Cash
5054,2025-11-28,Friday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,3,40,120,Cash
5055,2025-11-28,Friday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,3,20,60,M-Pesa
5056,2025-11-28,Friday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,2,10,20,M-Pesa
5057,2025-11-28,Friday,B01,,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
5058,2025-11-28,Friday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,1,40,51,Card
5059,2025-11-28,Friday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,3,40,120,Cash
5060,2025-11-28,Friday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,1,120,120,M-Pesa
5061,2025-11-28,Friday,B01,Nairobi CBD,P008,Insulin,Diabetes,1,450,450,M-Pesa
5062,2025-11-28,Friday,B01,Nairobi CBD,P008,Insulin,Diabetes,2,450,900,M-Pesa
5063,2025-11-28,Friday,B01,Nairobi CBD,P008,Insulin,Diabetes,3,450,1350,
5064,2025-11-28,Friday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,3,25,75,M-Pesa
5065,2025-11-28,Friday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,3,40,120,M-Pesa
5066,2025-11-28,Friday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
5067,2025-11-28,Friday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,30,M-Pesa
5068,2025-11-28,Friday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,30,Cash
5069,2025-11-28,Friday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,2,90,180,M-Pesa
5070,2025-11-28,Friday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,2,120,240,
5071,2025-11-28,Friday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,3,10,30,M-Pesa
5072,2025-11-28,Friday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,1,90,90,Insurance
5073,2025-11-28,Friday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,3,30,90,Cash
5074,2025-11-28,Friday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,1,30,30,M-Pesa
5075,2025-11-28,Friday,B01,,P008,Insulin,Diabetes,2,450,900,M-Pesa
5076,2025-11-28,Friday,B01,Nairobi CBD,P008,Insulin,Diabetes,1,450,450,Card
5077,2025-11-28,Friday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,3,20,60,M-Pesa
5078,2025-11-28,Friday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,3,35,105,M-Pesa
5079,2025-11-28,Friday,B01,Nairobi CBD,P008,Insulin,Diabetes,1,450,450,M-Pesa
5080,2025-11-28,Friday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,2,30,60,M-Pesa
5081,2025-11-28,Friday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,2,120,240,Insurance
5082,2025-11-28,Friday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,3,90,270,M pesa
5083,2025-11-28,Friday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,1,20,20,Cash
5084,2025-11-28,Friday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,2,10,20,
5085,2025-11-28,Friday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,2,10,20,Card
5086,2025-11-28,Friday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,3,120,360,M-Pesa
5087,2025-11-28,Friday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,2,40,80,Insurance
5088,2025-11-28,Friday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,1,10,10,Card
5089,2025-11-28,Friday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,3,35,105,Cash
5090,2025-11-28,Friday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,3,90,270,M-Pesa
5091,2025-11-28,Friday,B02,Embakasi,P008,Insulin,Diabetes,2,450,900,M-Pesa
5092,2025-11-28,Friday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,2,120,240,Cash
5093,2025-11-28,Friday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,1,120,120,M-Pesa
5094,2025-11-28,Friday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,2,90,180,Cash
5095,2025-11-28,Friday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
5096,2025-11-28,Friday,B02,embakasi,P006,Cough Syrup,Cold & Flu,1,90,90,M-Pesa
5097,2025-11-28,Friday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,2,30,71,Cash
5098,2025-11-28,Friday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,1,30,30,Cash
5099,2025-11-28,Friday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,2,90,180,M-Pesa
5100,2025-11-28,Friday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,3,90,270,Card
5101,2025-11-28,Friday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,3,90,270, M-Pesa
5102,2025-11-28,Friday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,1,30,30,M-Pesa
5103,2025-11-28,Friday,B02,Embakasi,P008,Insulin,Diabetes,2,450,911,M-Pesa
5104,2025-11-28,Friday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,2,35,70,Cash
5105,2025-11-28,Friday,B02,Embakasi,P008,Insulin,Diabetes,3,450,1350,M-Pesa
5106,2025-11-28,Friday,B02,Embakasi,P007,Metformin 500mg,Diabetes,3,40,120,M-Pesa
5107,2025-11-28,Friday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,2,35,70,Cash
5108,2025-11-28,Friday,B02,Embakasi,P007,Metformin 500mg,Diabetes,1,40,40,M-Pesa
5109,2025-11-28,Friday,B02,Embakasi,P008,Insulin,Diabetes,3,450,1350,Cash
5110,2025-11-28,Friday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,1,15,15,M-Pesa
5111,2025-11-28,Friday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,Card
5112,2025-11-28,Friday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,3,25,75,Card
5113,2025-11-28,Friday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,36,M-Pesa
5114,2025-11-28,Friday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,1,120,120,Insurance
5115,2025-11-28,Friday,B02,embakasi,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
5116,2025-11-28,Friday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,1,35,35,Card
5117,2025-11-28,Friday,B02,Embakasi,P010,Antacid Tablets,Digestive,2,20,51,
5118,2025-11-28,Friday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,3,25,75,M-Pesa
5119,2025-11-28,Friday,B02,Embakasi,P008,Insulin,Diabetes,3,450,1350,M-Pesa
5120,2025-11-29,Saturday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,3,35,105,M-Pesa
5121,2025-11-29,Saturday,B01,Nairobi CBD,P009,,Hypertension,1,30,30,M-Pesa
5122,2025-11-29,Saturday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,1,15,15,M-Pesa
5123,2025-11-29,Saturday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,1,20,20,M-Pesa
5124,2025-11-29,Saturday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,3,10,30, Cash
5125,2025-11-29,Saturday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,1,120,131,Cash
5126,2025-11-29,Saturday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,3,25,75,M-Pesa
5127,2025-11-29,Saturday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,1,90,101,M-Pesa
5128,2025-11-29,Saturday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,2,90,180,M-Pesa
5129,2025-11-29,Saturday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,3,30,90,Cash
5130,2025-11-29,Saturday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,3,40,120,Cash
5131,2025-11-29,Saturday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,1,20,20,Insurance
5132,2025-11-29,Saturday,B01,Nairobi CBD,P008,Insulin,Diabetes,3,450,1350,M-Pesa
5133,2025-11-29,Saturday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,3,120,360, M-Pesa
5134,2025-11-29,Saturday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,30,M-Pesa
5135,2025-11-29,Saturday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,2,90,180,
5136,2025-11-29,Saturday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,1,120,120,M-Pesa
5137,2025-11-29,Saturday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
5138,2025-11-29,Saturday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
5139,2025-11-29,Saturday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,1,40,40,M-Pesa
5140,2025-11-29,Saturday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,1,10,10,Cash
5141,2025-11-29,Saturday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,3,25,75,M-Pesa
5142,2025-11-29,Saturday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,30,M-Pesa
5143,2025-11-29,Saturday,B01,Nairobi CBD,P008,Insulin,Diabetes,1,450,450,M-Pesa
5144,2025-11-29,Saturday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,2,20,40,M pesa
5145,2025-11-29,Saturday,B01,Nairobi CBD,P008,Insulin,Diabetes,1,450,450,Card
5146,2025-11-29,Saturday,B01,Nairobi CBD,P001,Paracetmol,Pain Relief,2,10,20,M-Pesa
5147,2025-11-29,Saturday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,2,10,20,Cash
5148,2025-11-29,Saturday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,1,40,40,M-Pesa
5149,2025-11-29,Saturday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,3,40,120,M-Pesa
5150,2025-11-29,Saturday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,30,M-Pesa
5151,2025-11-29,Saturday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,3,10,30,M-Pesa
5152,2025-11-29,Saturday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,3,10,30,M-Pesa
5153,2025-11-29,Saturday,B01,Nairobi CBD,P008,Insulin,Diabetes,1,450,450,M-Pesa
5154,2025-11-29,Saturday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,1,15,15,M-Pesa
5155,2025-11-29,Saturday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,1,15,15,M-Pesa
5156,2025-11-29,Saturday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
5157,2025-11-29,Saturday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
5158,2025-11-29,Saturday,B02,Embakasi,P008,Insulin,Diabetes,2,450,900,M-Pesa
5159,2025-11-29,Saturday,B02,,P008,,Diabetes,2,450,900,Card
5160,2025-11-29,Saturday,B02,Embakasi,P007,Metformin 500mg,Diabetes,1,40,40,
5161,2025-11-29,Saturday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,1,30,30,Cash
5162,2025-11-29,Saturday,B02,Embakasi,P007,Metformin 500mg,Diabetes,1,40,40,Cash
5163,2025-11-29,Saturday,B02,Embakasi,P004,,Antibiotic,1,120,120,Cash
5164,2025-11-29,Saturday,B02,Embakasi,P007,Metformin 500mg,Diabetes,3,40,120,Cash
5165,2025-11-29,Saturday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,3,35,105,M-Pesa
5166,2025-11-29,Saturday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
5167,2025-11-29,Saturday,B02,Embakasi,P010,Antacid Tablets,Digestive,3,20,60,M-Pesa
5168,2025-11-29,Saturday,B02,Embakasi,P010,Antacid Tablets,Digestive,2,20,40,M-Pesa
5169,2025-11-29,Saturday,B02,Embakasi,P007,Metformin 500mg,Diabetes,3,40,120,M-Pesa
5170,2025-11-29,Saturday,B02,Embakasi,P010,Antacid Tablets,Digestive,3,20,60,Cash
5171,2025-11-29,Saturday,B02,Embakasi,P008,Insulin,Diabetes,1,450,450,M-Pesa
5172,2025-11-29,Saturday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,3,35,105,Cash
5173,2025-11-29,Saturday,B02,Embakasi,P008,Insulin,Diabetes,3,450,1350,M-Pesa
5174,2025-11-29,Saturday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,3,90,270,Cash
5175,2025-11-29,Saturday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,3,30,90,Card
5176,2025-11-29,Saturday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,2,15,30,Card
5177,2025-11-29,Saturday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
5178,2025-11-29,Saturday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
5179,2025-11-29,Saturday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,2,10,20,M-Pesa
5180,2025-11-29,Saturday,B02,Embakasi,P010,Antacid Tablets,Digestive,3,20,60,M-Pesa
5181,2025-11-29,Saturday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
5182,2025-11-29,Saturday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,3,10,30,M-Pesa
5183,2025-11-29,Saturday,B02,Embakasi,P010,Antacid Tablets,Digestive,2,20,40,M-Pesa
5184,2025-11-29,Saturday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,1,120,120,Insurance
5185,2025-11-29,Saturday,B02,Embakasi,P008,Insulin,Diabetes,1,450,450,M-Pesa
5186,2025-11-29,Saturday,B02,Embakasi,P008,Insulin,Diabetes,1,450,450,M-Pesa
5187,2025-11-30,Sunday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,3,40,120,M-Pesa
5188,2025-11-30,Sunday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,30,M-Pesa
5189,2025-11-30,Sunday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
5190,2025-11-30,Sunday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
5191,2025-11-30,Sunday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,3,15,45,M-Pesa
5192,2025-11-30,Sunday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,2,90,180,M-Pesa
5193,2025-11-30,Sunday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,3,40,120,M-Pesa
5194,2025-11-30,Sunday,B01,Nairobi CBD,P008,Insulin,Diabetes,3,450,1350,M-Pesa
5195,2025-11-30,Sunday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
